dataset,tokenizer,sequence_length
enwik8,bpe_16000,250
enwik8,bpe_16000,217
enwik8,bpe_16000,195
enwik8,bpe_16000,237
enwik8,bpe_16000,216
enwik8,bpe_16000,230
enwik8,bpe_16000,267
enwik8,bpe_16000,186
enwik8,bpe_16000,261
enwik8,bpe_16000,225
enwik8,bpe_16000,174
enwik8,bpe_16000,208
enwik8,bpe_16000,206
enwik8,bpe_16000,204
enwik8,bpe_16000,200
enwik8,bpe_16000,161
enwik8,bpe_16000,225
enwik8,bpe_16000,209
enwik8,bpe_16000,248
enwik8,bpe_16000,223
enwik8,bpe_16000,181
enwik8,bpe_16000,204
enwik8,bpe_16000,211
enwik8,bpe_16000,245
enwik8,bpe_16000,217
enwik8,bpe_16000,330
enwik8,bpe_16000,180
enwik8,bpe_16000,270
enwik8,bpe_16000,200
enwik8,bpe_16000,225
enwik8,bpe_16000,208
enwik8,bpe_16000,164
enwik8,bpe_16000,215
enwik8,bpe_16000,188
enwik8,bpe_16000,227
enwik8,bpe_16000,164
enwik8,bpe_16000,210
enwik8,bpe_16000,206
enwik8,bpe_16000,187
enwik8,bpe_16000,215
enwik8,bpe_16000,216
enwik8,bpe_16000,200
enwik8,bpe_16000,258
enwik8,bpe_16000,199
enwik8,bpe_16000,209
enwik8,bpe_16000,195
enwik8,bpe_16000,177
enwik8,bpe_16000,242
enwik8,bpe_16000,218
enwik8,bpe_16000,212
enwik8,bpe_16000,143
enwik8,bpe_16000,243
enwik8,bpe_16000,188
enwik8,bpe_16000,313
enwik8,bpe_16000,238
enwik8,bpe_16000,184
enwik8,bpe_16000,219
enwik8,bpe_16000,244
enwik8,bpe_16000,164
enwik8,bpe_16000,217
enwik8,bpe_16000,162
enwik8,bpe_16000,117
enwik8,bpe_16000,190
enwik8,bpe_16000,231
enwik8,bpe_16000,207
enwik8,bpe_16000,188
enwik8,bpe_16000,186
enwik8,bpe_16000,233
enwik8,bpe_16000,193
enwik8,bpe_16000,189
enwik8,bpe_16000,197
enwik8,bpe_16000,234
enwik8,bpe_16000,234
enwik8,bpe_16000,198
enwik8,bpe_16000,222
enwik8,bpe_16000,204
enwik8,bpe_16000,214
enwik8,bpe_16000,208
enwik8,bpe_16000,228
enwik8,bpe_16000,236
enwik8,bpe_16000,213
enwik8,bpe_16000,210
enwik8,bpe_16000,205
enwik8,bpe_16000,183
enwik8,bpe_16000,241
enwik8,bpe_16000,209
enwik8,bpe_16000,158
enwik8,bpe_16000,196
enwik8,bpe_16000,223
enwik8,bpe_16000,210
enwik8,bpe_16000,224
enwik8,bpe_16000,277
enwik8,bpe_16000,180
enwik8,bpe_16000,211
enwik8,bpe_16000,203
enwik8,bpe_16000,186
enwik8,bpe_16000,240
enwik8,bpe_16000,251
enwik8,bpe_16000,195
enwik8,bpe_16000,273
enwik8,bpe_16000,181
enwik8,bpe_16000,194
enwik8,bpe_16000,199
enwik8,bpe_16000,211
enwik8,bpe_16000,228
enwik8,bpe_16000,164
enwik8,bpe_16000,185
enwik8,bpe_16000,219
enwik8,bpe_16000,197
enwik8,bpe_16000,177
enwik8,bpe_16000,183
enwik8,bpe_16000,273
enwik8,bpe_16000,205
enwik8,bpe_16000,196
enwik8,bpe_16000,223
enwik8,bpe_16000,252
enwik8,bpe_16000,213
enwik8,bpe_16000,260
enwik8,bpe_16000,221
enwik8,bpe_16000,243
enwik8,bpe_16000,213
enwik8,bpe_16000,211
enwik8,bpe_16000,201
enwik8,bpe_16000,232
enwik8,bpe_16000,206
enwik8,bpe_16000,185
enwik8,bpe_16000,229
enwik8,bpe_16000,174
enwik8,bpe_16000,220
enwik8,bpe_16000,209
enwik8,bpe_16000,245
enwik8,bpe_16000,208
enwik8,bpe_16000,232
enwik8,bpe_16000,230
enwik8,bpe_16000,239
enwik8,bpe_16000,232
enwik8,bpe_16000,199
enwik8,bpe_16000,178
enwik8,bpe_16000,204
enwik8,bpe_16000,221
enwik8,bpe_16000,223
enwik8,bpe_16000,210
enwik8,bpe_16000,175
enwik8,bpe_16000,221
enwik8,bpe_16000,198
enwik8,bpe_16000,195
enwik8,bpe_16000,284
enwik8,bpe_16000,254
enwik8,bpe_16000,194
enwik8,bpe_16000,265
enwik8,bpe_16000,217
enwik8,bpe_16000,313
enwik8,bpe_16000,210
enwik8,bpe_16000,155
enwik8,bpe_16000,207
enwik8,bpe_16000,377
enwik8,bpe_16000,176
enwik8,bpe_16000,297
enwik8,bpe_16000,199
enwik8,bpe_16000,206
enwik8,bpe_16000,211
enwik8,bpe_16000,380
enwik8,bpe_16000,213
enwik8,bpe_16000,202
enwik8,bpe_16000,205
enwik8,bpe_16000,216
enwik8,bpe_16000,222
enwik8,bpe_16000,206
enwik8,bpe_16000,280
enwik8,bpe_16000,250
enwik8,bpe_16000,225
enwik8,bpe_16000,222
enwik8,bpe_16000,182
enwik8,bpe_16000,214
enwik8,bpe_16000,219
enwik8,bpe_16000,203
enwik8,bpe_16000,214
enwik8,bpe_16000,216
enwik8,bpe_16000,181
enwik8,bpe_16000,245
enwik8,bpe_16000,218
enwik8,bpe_16000,231
enwik8,bpe_16000,194
enwik8,bpe_16000,217
enwik8,bpe_16000,218
enwik8,bpe_16000,226
enwik8,bpe_16000,215
enwik8,bpe_16000,190
enwik8,bpe_16000,203
enwik8,bpe_16000,402
enwik8,bpe_16000,245
enwik8,bpe_16000,225
enwik8,bpe_16000,220
enwik8,bpe_16000,186
enwik8,bpe_16000,196
enwik8,bpe_16000,206
enwik8,bpe_16000,153
enwik8,bpe_16000,195
enwik8,bpe_16000,232
enwik8,bpe_16000,227
enwik8,bpe_16000,274
enwik8,bpe_16000,217
enwik8,bpe_16000,183
enwik8,bpe_16000,211
enwik8,bpe_16000,203
enwik8,bpe_16000,219
enwik8,bpe_16000,225
enwik8,bpe_16000,220
enwik8,bpe_16000,226
enwik8,bpe_16000,183
enwik8,bpe_16000,172
enwik8,bpe_16000,228
enwik8,bpe_16000,218
enwik8,bpe_16000,208
enwik8,bpe_16000,235
enwik8,bpe_16000,302
enwik8,bpe_16000,181
enwik8,bpe_16000,230
enwik8,bpe_16000,190
enwik8,bpe_16000,218
enwik8,bpe_16000,194
enwik8,bpe_16000,217
enwik8,bpe_16000,181
enwik8,bpe_16000,297
enwik8,bpe_16000,152
enwik8,bpe_16000,206
enwik8,bpe_16000,188
enwik8,bpe_16000,203
enwik8,bpe_16000,187
enwik8,bpe_16000,232
enwik8,bpe_16000,266
enwik8,bpe_16000,216
enwik8,bpe_16000,220
enwik8,bpe_16000,189
enwik8,bpe_16000,219
enwik8,bpe_16000,212
enwik8,bpe_16000,196
enwik8,bpe_16000,210
enwik8,bpe_16000,209
enwik8,bpe_16000,197
enwik8,bpe_16000,188
enwik8,bpe_16000,176
enwik8,bpe_16000,185
enwik8,bpe_16000,198
enwik8,bpe_16000,229
enwik8,bpe_16000,173
enwik8,bpe_16000,197
enwik8,bpe_16000,182
enwik8,bpe_16000,217
enwik8,bpe_16000,219
enwik8,bpe_16000,210
enwik8,bpe_16000,208
enwik8,bpe_16000,199
enwik8,bpe_16000,208
enwik8,bpe_16000,203
enwik8,bpe_16000,222
enwik8,bpe_16000,165
enwik8,bpe_16000,214
enwik8,bpe_16000,192
enwik8,bpe_16000,221
enwik8,bpe_16000,220
enwik8,bpe_16000,249
enwik8,bpe_16000,242
enwik8,bpe_16000,196
enwik8,bpe_16000,231
enwik8,bpe_16000,217
enwik8,bpe_16000,242
enwik8,bpe_16000,189
enwik8,bpe_16000,178
enwik8,bpe_16000,181
enwik8,bpe_16000,210
enwik8,bpe_16000,204
enwik8,bpe_16000,189
enwik8,bpe_16000,222
enwik8,bpe_16000,220
enwik8,bpe_16000,233
enwik8,bpe_16000,211
enwik8,bpe_16000,209
enwik8,bpe_16000,212
enwik8,bpe_16000,199
enwik8,bpe_16000,211
enwik8,bpe_16000,180
enwik8,bpe_16000,191
enwik8,bpe_16000,219
enwik8,bpe_16000,297
enwik8,bpe_16000,217
enwik8,bpe_16000,231
enwik8,bpe_16000,225
enwik8,bpe_16000,241
enwik8,bpe_16000,229
enwik8,bpe_16000,237
enwik8,bpe_16000,181
enwik8,bpe_16000,199
enwik8,bpe_16000,195
enwik8,bpe_16000,238
enwik8,bpe_16000,156
enwik8,bpe_16000,238
enwik8,bpe_16000,229
enwik8,bpe_16000,200
enwik8,bpe_16000,226
enwik8,bpe_16000,182
enwik8,bpe_16000,215
enwik8,bpe_16000,190
enwik8,bpe_16000,254
enwik8,bpe_16000,241
enwik8,bpe_16000,202
enwik8,bpe_16000,195
enwik8,bpe_16000,214
enwik8,bpe_16000,230
enwik8,bpe_16000,249
enwik8,bpe_16000,209
enwik8,bpe_16000,224
enwik8,bpe_16000,168
enwik8,bpe_16000,230
enwik8,bpe_16000,206
enwik8,bpe_16000,226
enwik8,bpe_16000,210
enwik8,bpe_16000,198
enwik8,bpe_16000,188
enwik8,bpe_16000,197
enwik8,bpe_16000,217
enwik8,bpe_16000,376
enwik8,bpe_16000,217
enwik8,bpe_16000,165
enwik8,bpe_16000,192
enwik8,bpe_16000,205
enwik8,bpe_16000,213
enwik8,bpe_16000,167
enwik8,bpe_16000,204
enwik8,bpe_16000,197
enwik8,bpe_16000,212
enwik8,bpe_16000,208
enwik8,bpe_16000,213
enwik8,bpe_16000,202
enwik8,bpe_16000,200
enwik8,bpe_16000,209
enwik8,bpe_16000,213
enwik8,bpe_16000,222
enwik8,bpe_16000,241
enwik8,bpe_16000,264
enwik8,bpe_16000,223
enwik8,bpe_16000,211
enwik8,bpe_16000,221
enwik8,bpe_16000,204
enwik8,bpe_16000,186
enwik8,bpe_16000,206
enwik8,bpe_16000,217
enwik8,bpe_16000,208
enwik8,bpe_16000,209
enwik8,bpe_16000,177
enwik8,bpe_16000,208
enwik8,bpe_16000,366
enwik8,bpe_16000,185
enwik8,bpe_16000,415
enwik8,bpe_16000,235
enwik8,bpe_16000,212
enwik8,bpe_16000,201
enwik8,bpe_16000,229
enwik8,bpe_16000,187
enwik8,bpe_16000,176
enwik8,bpe_16000,206
enwik8,bpe_16000,198
enwik8,bpe_16000,237
enwik8,bpe_16000,222
enwik8,bpe_16000,204
enwik8,bpe_16000,227
enwik8,bpe_16000,190
enwik8,bpe_16000,183
enwik8,bpe_16000,205
enwik8,bpe_16000,210
enwik8,bpe_16000,212
enwik8,bpe_16000,245
enwik8,bpe_16000,148
enwik8,bpe_16000,179
enwik8,bpe_16000,198
enwik8,bpe_16000,202
enwik8,bpe_16000,241
enwik8,bpe_16000,213
enwik8,bpe_16000,187
enwik8,bpe_16000,181
enwik8,bpe_16000,209
enwik8,bpe_16000,191
enwik8,bpe_16000,182
enwik8,bpe_16000,218
enwik8,bpe_16000,217
enwik8,bpe_16000,234
enwik8,bpe_16000,240
enwik8,bpe_16000,319
enwik8,bpe_16000,213
enwik8,bpe_16000,277
enwik8,bpe_16000,236
enwik8,bpe_16000,208
enwik8,bpe_16000,197
enwik8,bpe_16000,204
enwik8,bpe_16000,194
enwik8,bpe_16000,201
enwik8,bpe_16000,191
enwik8,bpe_16000,270
enwik8,bpe_16000,232
enwik8,bpe_16000,217
enwik8,bpe_16000,234
enwik8,bpe_16000,202
enwik8,bpe_16000,256
enwik8,bpe_16000,207
enwik8,bpe_16000,286
enwik8,bpe_16000,341
enwik8,bpe_16000,205
enwik8,bpe_16000,187
enwik8,bpe_16000,189
enwik8,bpe_16000,233
enwik8,bpe_16000,185
enwik8,bpe_16000,226
enwik8,bpe_16000,218
enwik8,bpe_16000,216
enwik8,bpe_16000,206
enwik8,bpe_16000,208
enwik8,bpe_16000,213
enwik8,bpe_16000,235
enwik8,bpe_16000,219
enwik8,bpe_16000,263
enwik8,bpe_16000,184
enwik8,bpe_16000,203
enwik8,bpe_16000,210
enwik8,bpe_16000,221
enwik8,bpe_16000,232
enwik8,bpe_16000,205
enwik8,bpe_16000,221
enwik8,bpe_16000,196
enwik8,bpe_16000,153
enwik8,bpe_16000,198
enwik8,bpe_16000,226
enwik8,bpe_16000,249
enwik8,bpe_16000,232
enwik8,bpe_16000,219
enwik8,bpe_16000,236
enwik8,bpe_16000,205
enwik8,bpe_16000,219
enwik8,bpe_16000,203
enwik8,bpe_16000,183
enwik8,bpe_16000,183
enwik8,bpe_16000,159
enwik8,bpe_16000,199
enwik8,bpe_16000,178
enwik8,bpe_16000,264
enwik8,bpe_16000,205
enwik8,bpe_16000,209
enwik8,bpe_16000,187
enwik8,bpe_16000,227
enwik8,bpe_16000,218
enwik8,bpe_16000,219
enwik8,bpe_16000,229
enwik8,bpe_16000,190
enwik8,bpe_16000,220
enwik8,bpe_16000,209
enwik8,bpe_16000,179
enwik8,bpe_16000,228
enwik8,bpe_16000,243
enwik8,bpe_16000,292
enwik8,bpe_16000,234
enwik8,bpe_16000,231
enwik8,bpe_16000,210
enwik8,bpe_16000,175
enwik8,bpe_16000,257
enwik8,bpe_16000,229
enwik8,bpe_16000,224
enwik8,bpe_16000,204
enwik8,bpe_16000,222
enwik8,bpe_16000,223
enwik8,bpe_16000,172
enwik8,bpe_16000,183
enwik8,bpe_16000,222
enwik8,bpe_16000,197
enwik8,bpe_16000,203
enwik8,bpe_16000,195
enwik8,bpe_16000,203
enwik8,bpe_16000,211
enwik8,bpe_16000,240
enwik8,bpe_16000,183
enwik8,bpe_16000,169
enwik8,bpe_16000,207
enwik8,bpe_16000,223
enwik8,bpe_16000,195
enwik8,bpe_16000,189
enwik8,bpe_16000,124
enwik8,bpe_16000,252
enwik8,bpe_16000,198
enwik8,bpe_16000,193
enwik8,bpe_16000,226
enwik8,bpe_16000,206
enwik8,bpe_16000,200
enwik8,bpe_16000,210
enwik8,bpe_16000,192
enwik8,bpe_16000,194
enwik8,bpe_16000,221
enwik8,bpe_16000,211
enwik8,bpe_16000,219
enwik8,bpe_16000,227
enwik8,bpe_16000,191
enwik8,bpe_16000,209
enwik8,bpe_16000,190
enwik8,bpe_16000,269
enwik8,bpe_16000,195
enwik8,bpe_16000,256
enwik8,bpe_16000,252
enwik8,bpe_16000,240
enwik8,bpe_16000,229
enwik8,bpe_16000,192
enwik8,bpe_16000,197
enwik8,bpe_16000,215
enwik8,bpe_16000,200
enwik8,bpe_16000,252
enwik8,bpe_16000,142
enwik8,bpe_16000,219
enwik8,bpe_16000,190
enwik8,bpe_16000,189
enwik8,bpe_16000,210
enwik8,bpe_16000,196
enwik8,bpe_16000,221
enwik8,bpe_16000,201
enwik8,bpe_16000,208
enwik8,bpe_16000,180
enwik8,bpe_16000,202
enwik8,bpe_16000,148
enwik8,bpe_16000,226
enwik8,bpe_16000,191
enwik8,bpe_16000,244
enwik8,bpe_16000,220
enwik8,bpe_16000,176
enwik8,bpe_16000,203
enwik8,bpe_16000,203
enwik8,bpe_16000,188
enwik8,bpe_16000,224
enwik8,bpe_16000,241
enwik8,bpe_16000,200
enwik8,bpe_16000,215
enwik8,bpe_16000,237
enwik8,bpe_16000,211
enwik8,bpe_16000,190
enwik8,bpe_16000,189
enwik8,bpe_16000,187
enwik8,bpe_16000,257
enwik8,bpe_16000,308
enwik8,bpe_16000,181
enwik8,bpe_16000,215
enwik8,bpe_16000,218
enwik8,bpe_16000,185
enwik8,bpe_16000,209
enwik8,bpe_16000,229
enwik8,bpe_16000,256
enwik8,bpe_16000,172
enwik8,bpe_16000,199
enwik8,bpe_16000,231
enwik8,bpe_16000,199
enwik8,bpe_16000,206
enwik8,bpe_16000,203
enwik8,bpe_16000,197
enwik8,bpe_16000,190
enwik8,bpe_16000,212
enwik8,bpe_16000,190
enwik8,bpe_16000,239
enwik8,bpe_16000,210
enwik8,bpe_16000,204
enwik8,bpe_16000,237
enwik8,bpe_16000,211
enwik8,bpe_16000,206
enwik8,bpe_16000,194
enwik8,bpe_16000,235
enwik8,bpe_16000,157
enwik8,bpe_16000,203
enwik8,bpe_16000,240
enwik8,bpe_16000,229
enwik8,bpe_16000,234
enwik8,bpe_16000,192
enwik8,bpe_16000,260
enwik8,bpe_16000,232
enwik8,bpe_16000,227
enwik8,bpe_16000,164
enwik8,bpe_16000,200
enwik8,bpe_16000,229
enwik8,bpe_16000,213
enwik8,bpe_16000,206
enwik8,bpe_16000,320
enwik8,bpe_16000,187
enwik8,bpe_16000,198
enwik8,bpe_16000,186
enwik8,bpe_16000,211
enwik8,bpe_16000,201
enwik8,bpe_16000,321
enwik8,bpe_16000,204
enwik8,bpe_16000,171
enwik8,bpe_16000,217
enwik8,bpe_16000,216
enwik8,bpe_16000,182
enwik8,bpe_16000,212
enwik8,bpe_16000,190
enwik8,bpe_16000,191
enwik8,bpe_16000,238
enwik8,bpe_16000,208
enwik8,bpe_16000,193
enwik8,bpe_16000,230
enwik8,bpe_16000,196
enwik8,bpe_16000,159
enwik8,bpe_16000,194
enwik8,bpe_16000,249
enwik8,bpe_16000,230
enwik8,bpe_16000,286
enwik8,bpe_16000,237
enwik8,bpe_16000,193
enwik8,bpe_16000,201
enwik8,bpe_16000,182
enwik8,bpe_16000,191
enwik8,bpe_16000,209
enwik8,bpe_16000,172
enwik8,bpe_16000,180
enwik8,bpe_16000,172
enwik8,bpe_16000,217
enwik8,bpe_16000,231
enwik8,bpe_16000,198
enwik8,bpe_16000,212
enwik8,bpe_16000,181
enwik8,bpe_16000,203
enwik8,bpe_16000,192
enwik8,bpe_16000,193
enwik8,bpe_16000,208
enwik8,bpe_16000,220
enwik8,bpe_16000,280
enwik8,bpe_16000,318
enwik8,bpe_16000,193
enwik8,bpe_16000,197
enwik8,bpe_16000,203
enwik8,bpe_16000,202
enwik8,bpe_16000,233
enwik8,bpe_16000,183
enwik8,bpe_16000,244
enwik8,bpe_16000,223
enwik8,bpe_16000,286
enwik8,bpe_16000,222
enwik8,bpe_16000,252
enwik8,bpe_16000,185
enwik8,bpe_16000,208
enwik8,bpe_16000,246
enwik8,bpe_16000,240
enwik8,bpe_16000,192
enwik8,bpe_16000,222
enwik8,bpe_16000,206
enwik8,bpe_16000,220
enwik8,bpe_16000,181
enwik8,bpe_16000,189
enwik8,bpe_16000,187
enwik8,bpe_16000,190
enwik8,bpe_16000,271
enwik8,bpe_16000,226
enwik8,bpe_16000,234
enwik8,bpe_16000,214
enwik8,bpe_16000,194
enwik8,bpe_16000,241
enwik8,bpe_16000,162
enwik8,bpe_16000,202
enwik8,bpe_16000,171
enwik8,bpe_16000,225
enwik8,bpe_16000,213
enwik8,bpe_16000,250
enwik8,bpe_16000,222
enwik8,bpe_16000,228
enwik8,bpe_16000,218
enwik8,bpe_16000,315
enwik8,bpe_16000,167
enwik8,bpe_16000,225
enwik8,bpe_16000,234
enwik8,bpe_16000,205
enwik8,bpe_16000,176
enwik8,bpe_16000,252
enwik8,bpe_16000,249
enwik8,bpe_16000,184
enwik8,bpe_16000,188
enwik8,bpe_16000,206
enwik8,bpe_16000,220
enwik8,bpe_16000,218
enwik8,bpe_16000,199
enwik8,bpe_16000,188
enwik8,bpe_16000,227
enwik8,bpe_16000,135
enwik8,bpe_16000,152
enwik8,bpe_16000,189
enwik8,bpe_16000,234
enwik8,bpe_16000,178
enwik8,bpe_16000,251
enwik8,bpe_16000,185
enwik8,bpe_16000,225
enwik8,bpe_16000,210
enwik8,bpe_16000,193
enwik8,bpe_16000,238
enwik8,bpe_16000,191
enwik8,bpe_16000,194
enwik8,bpe_16000,188
enwik8,bpe_16000,200
enwik8,bpe_16000,243
enwik8,bpe_16000,236
enwik8,bpe_16000,222
enwik8,bpe_16000,186
enwik8,bpe_16000,202
enwik8,bpe_16000,196
enwik8,bpe_16000,259
enwik8,bpe_16000,231
enwik8,bpe_16000,188
enwik8,bpe_16000,251
enwik8,bpe_16000,219
enwik8,bpe_16000,289
enwik8,bpe_16000,187
enwik8,bpe_16000,221
enwik8,bpe_16000,199
enwik8,bpe_16000,244
enwik8,bpe_16000,201
enwik8,bpe_16000,185
enwik8,bpe_16000,192
enwik8,bpe_16000,225
enwik8,bpe_16000,264
enwik8,bpe_16000,223
enwik8,bpe_16000,228
enwik8,bpe_16000,222
enwik8,bpe_16000,210
enwik8,bpe_16000,243
enwik8,bpe_16000,210
enwik8,bpe_16000,211
enwik8,bpe_16000,174
enwik8,bpe_16000,190
enwik8,bpe_16000,158
enwik8,bpe_16000,181
enwik8,bpe_16000,186
enwik8,bpe_16000,298
enwik8,bpe_16000,190
enwik8,bpe_16000,166
enwik8,bpe_16000,211
enwik8,bpe_16000,210
enwik8,bpe_16000,198
enwik8,bpe_16000,215
enwik8,bpe_16000,219
enwik8,bpe_16000,181
enwik8,bpe_16000,202
enwik8,bpe_16000,315
enwik8,bpe_16000,205
enwik8,bpe_16000,220
enwik8,bpe_16000,316
enwik8,bpe_16000,194
enwik8,bpe_16000,298
enwik8,bpe_16000,230
enwik8,bpe_16000,212
enwik8,bpe_16000,285
enwik8,bpe_16000,197
enwik8,bpe_16000,244
enwik8,bpe_16000,222
enwik8,bpe_16000,204
enwik8,bpe_16000,202
enwik8,bpe_16000,210
enwik8,bpe_16000,205
enwik8,bpe_16000,214
enwik8,bpe_16000,201
enwik8,bpe_16000,180
enwik8,bpe_16000,170
enwik8,bpe_16000,252
enwik8,bpe_16000,198
enwik8,bpe_16000,137
enwik8,bpe_16000,210
enwik8,bpe_16000,236
enwik8,bpe_16000,212
enwik8,bpe_16000,197
enwik8,bpe_16000,210
enwik8,bpe_16000,231
enwik8,bpe_16000,213
enwik8,bpe_16000,207
enwik8,bpe_16000,241
enwik8,bpe_16000,197
enwik8,bpe_16000,188
enwik8,bpe_16000,276
enwik8,bpe_16000,208
enwik8,bpe_16000,215
enwik8,bpe_16000,186
enwik8,bpe_16000,194
enwik8,bpe_16000,205
enwik8,bpe_16000,139
enwik8,bpe_16000,230
enwik8,bpe_16000,191
enwik8,bpe_16000,235
enwik8,bpe_16000,207
enwik8,bpe_16000,177
enwik8,bpe_16000,194
enwik8,bpe_16000,257
enwik8,bpe_16000,204
enwik8,bpe_16000,221
enwik8,bpe_16000,223
enwik8,bpe_16000,169
enwik8,bpe_16000,208
enwik8,bpe_16000,211
enwik8,bpe_16000,228
enwik8,bpe_16000,198
enwik8,bpe_16000,203
enwik8,bpe_16000,210
enwik8,bpe_16000,195
enwik8,bpe_16000,215
enwik8,bpe_16000,191
enwik8,bpe_16000,204
enwik8,bpe_16000,173
enwik8,bpe_16000,202
enwik8,bpe_16000,214
enwik8,bpe_16000,209
enwik8,bpe_16000,230
enwik8,bpe_16000,200
enwik8,bpe_16000,212
enwik8,bpe_16000,230
enwik8,bpe_16000,204
enwik8,bpe_16000,185
enwik8,bpe_16000,205
enwik8,bpe_16000,203
enwik8,bpe_16000,246
enwik8,bpe_16000,208
enwik8,bpe_16000,204
enwik8,bpe_16000,209
enwik8,bpe_16000,193
enwik8,bpe_16000,245
enwik8,bpe_16000,189
enwik8,bpe_16000,233
enwik8,bpe_16000,252
enwik8,bpe_16000,226
enwik8,bpe_16000,202
enwik8,bpe_16000,277
enwik8,bpe_16000,192
enwik8,bpe_16000,233
enwik8,bpe_16000,211
enwik8,bpe_16000,224
enwik8,bpe_16000,237
enwik8,bpe_16000,184
enwik8,bpe_16000,198
enwik8,bpe_16000,206
enwik8,bpe_16000,250
enwik8,bpe_16000,231
enwik8,bpe_16000,192
enwik8,bpe_16000,250
enwik8,bpe_16000,272
enwik8,bpe_16000,197
enwik8,bpe_16000,207
enwik8,bpe_16000,233
enwik8,bpe_16000,180
enwik8,bpe_16000,210
enwik8,bpe_16000,189
enwik8,bpe_16000,193
enwik8,bpe_16000,244
enwik8,bpe_16000,245
enwik8,bpe_16000,173
enwik8,bpe_16000,351
enwik8,bpe_16000,145
enwik8,bpe_16000,242
enwik8,bpe_16000,195
enwik8,bpe_16000,196
enwik8,bpe_16000,228
enwik8,bpe_16000,216
enwik8,bpe_16000,169
enwik8,bpe_16000,249
enwik8,bpe_16000,220
enwik8,bpe_16000,210
enwik8,bpe_16000,217
enwik8,bpe_16000,208
enwik8,bpe_16000,213
enwik8,bpe_16000,374
enwik8,bpe_16000,224
enwik8,bpe_16000,190
enwik8,bpe_16000,180
enwik8,bpe_16000,212
enwik8,bpe_16000,189
enwik8,bpe_16000,210
enwik8,bpe_16000,253
enwik8,bpe_16000,192
enwik8,bpe_16000,203
enwik8,bpe_16000,195
enwik8,bpe_16000,221
enwik8,bpe_16000,230
enwik8,bpe_16000,309
enwik8,bpe_16000,289
enwik8,bpe_16000,227
enwik8,bpe_16000,221
enwik8,bpe_16000,216
enwik8,bpe_16000,206
enwik8,bpe_16000,212
enwik8,bpe_16000,249
enwik8,bpe_16000,176
enwik8,bpe_16000,193
enwik8,bpe_16000,163
enwik8,bpe_16000,199
enwik8,bpe_16000,257
enwik8,bpe_16000,227
enwik8,bpe_16000,153
enwik8,bpe_16000,201
enwik8,bpe_16000,183
enwik8,bpe_16000,188
enwik8,bpe_16000,188
enwik8,bpe_16000,323
enwik8,bpe_16000,214
enwik8,bpe_16000,213
enwik8,bpe_16000,200
enwik8,bpe_16000,236
enwik8,bpe_16000,175
enwik8,bpe_16000,194
enwik8,bpe_16000,238
enwik8,bpe_16000,203
enwik8,bpe_16000,218
enwik8,bpe_16000,194
enwik8,bpe_16000,213
enwik8,bpe_16000,187
enwik8,bpe_16000,176
enwik8,bpe_16000,227
enwik8,bpe_16000,236
enwik8,bpe_16000,230
enwik8,bpe_16000,186
enwik8,bpe_16000,204
enwik8,bpe_16000,228
enwik8,bpe_16000,218
enwik8,bpe_16000,199
enwik8,bpe_16000,197
enwik8,bpe_16000,203
enwik8,bpe_16000,221
enwik8,bpe_16000,200
enwik8,bpe_16000,222
enwik8,bpe_16000,211
enwik8,bpe_16000,219
enwik8,bpe_16000,269
enwik8,bpe_16000,210
enwik8,bpe_16000,258
enwik8,bpe_16000,309
enwik8,bpe_16000,178
enwik8,bpe_16000,233
enwik8,bpe_16000,182
enwik8,bpe_16000,213
enwik8,bpe_16000,232
enwik8,bpe_16000,232
enwik8,bpe_16000,203
enwik8,bpe_16000,203
enwik8,bpe_16000,202
enwik8,bpe_16000,209
enwik8,bpe_16000,206
enwik8,bpe_16000,212
enwik8,bpe_16000,217
enwik8,bpe_16000,202
enwik8,bpe_16000,212
enwik8,bpe_16000,215
enwik8,bpe_16000,230
enwik8,bpe_16000,202
enwik8,bpe_16000,186
enwik8,bpe_16000,207
enwik8,bpe_16000,237
enwik8,bpe_16000,210
enwik8,bpe_16000,230
enwik8,bpe_16000,195
enwik8,bpe_16000,208
enwik8,bpe_16000,202
enwik8,bpe_16000,161
enwik8,bpe_16000,208
enwik8,bpe_16000,264
enwik8,bpe_16000,207
enwik8,bpe_16000,248
enwik8,bpe_16000,231
enwik8,bpe_16000,184
enwik8,bpe_16000,160
enwik8,bpe_16000,220
enwik8,bpe_16000,216
enwik8,bpe_16000,213
enwik8,bpe_16000,210
enwik8,bpe_16000,212
enwik8,bpe_16000,290
enwik8,bpe_16000,168
enwik8,bpe_16000,216
enwik8,bpe_16000,202
enwik8,bpe_16000,208
enwik8,bpe_16000,214
enwik8,bpe_16000,207
enwik8,bpe_16000,226
enwik8,bpe_16000,207
enwik8,bpe_16000,221
enwik8,bpe_16000,205
enwik8,bpe_16000,186
enwik8,bpe_16000,190
enwik8,bpe_16000,201
enwik8,bpe_16000,217
enwik8,bpe_16000,146
enwik8,bpe_16000,241
enwik8,bpe_16000,341
enwik8,bpe_16000,199
enwik8,bpe_16000,240
enwik8,bpe_16000,203
enwik8,bpe_16000,169
enwik8,bpe_16000,210
enwik8,bpe_16000,217
enwik8,bpe_16000,188
enwik8,bpe_16000,207
enwik8,bpe_16000,152
enwik8,bpe_16000,200
enwik8,bpe_16000,217
enwik8,bpe_16000,204
enwik8,bpe_16000,206
enwik8,bpe_16000,199
