dataset,tokenizer,sequence_length
one_billion,bpe_16000,42
one_billion,bpe_16000,25
one_billion,bpe_16000,28
one_billion,bpe_16000,34
one_billion,bpe_16000,21
one_billion,bpe_16000,15
one_billion,bpe_16000,42
one_billion,bpe_16000,48
one_billion,bpe_16000,13
one_billion,bpe_16000,57
one_billion,bpe_16000,35
one_billion,bpe_16000,44
one_billion,bpe_16000,20
one_billion,bpe_16000,16
one_billion,bpe_16000,36
one_billion,bpe_16000,24
one_billion,bpe_16000,7
one_billion,bpe_16000,21
one_billion,bpe_16000,29
one_billion,bpe_16000,13
one_billion,bpe_16000,31
one_billion,bpe_16000,24
one_billion,bpe_16000,17
one_billion,bpe_16000,30
one_billion,bpe_16000,21
one_billion,bpe_16000,28
one_billion,bpe_16000,12
one_billion,bpe_16000,26
one_billion,bpe_16000,41
one_billion,bpe_16000,26
one_billion,bpe_16000,19
one_billion,bpe_16000,20
one_billion,bpe_16000,18
one_billion,bpe_16000,33
one_billion,bpe_16000,7
one_billion,bpe_16000,13
one_billion,bpe_16000,51
one_billion,bpe_16000,23
one_billion,bpe_16000,20
one_billion,bpe_16000,14
one_billion,bpe_16000,34
one_billion,bpe_16000,49
one_billion,bpe_16000,22
one_billion,bpe_16000,50
one_billion,bpe_16000,25
one_billion,bpe_16000,57
one_billion,bpe_16000,104
one_billion,bpe_16000,29
one_billion,bpe_16000,41
one_billion,bpe_16000,16
one_billion,bpe_16000,10
one_billion,bpe_16000,68
one_billion,bpe_16000,39
one_billion,bpe_16000,13
one_billion,bpe_16000,50
one_billion,bpe_16000,40
one_billion,bpe_16000,10
one_billion,bpe_16000,42
one_billion,bpe_16000,30
one_billion,bpe_16000,28
one_billion,bpe_16000,53
one_billion,bpe_16000,21
one_billion,bpe_16000,16
one_billion,bpe_16000,35
one_billion,bpe_16000,43
one_billion,bpe_16000,9
one_billion,bpe_16000,73
one_billion,bpe_16000,140
one_billion,bpe_16000,33
one_billion,bpe_16000,24
one_billion,bpe_16000,34
one_billion,bpe_16000,31
one_billion,bpe_16000,10
one_billion,bpe_16000,25
one_billion,bpe_16000,23
one_billion,bpe_16000,33
one_billion,bpe_16000,33
one_billion,bpe_16000,45
one_billion,bpe_16000,40
one_billion,bpe_16000,47
one_billion,bpe_16000,9
one_billion,bpe_16000,41
one_billion,bpe_16000,19
one_billion,bpe_16000,34
one_billion,bpe_16000,29
one_billion,bpe_16000,42
one_billion,bpe_16000,32
one_billion,bpe_16000,28
one_billion,bpe_16000,19
one_billion,bpe_16000,25
one_billion,bpe_16000,42
one_billion,bpe_16000,37
one_billion,bpe_16000,38
one_billion,bpe_16000,49
one_billion,bpe_16000,19
one_billion,bpe_16000,28
one_billion,bpe_16000,32
one_billion,bpe_16000,6
one_billion,bpe_16000,66
one_billion,bpe_16000,11
one_billion,bpe_16000,48
one_billion,bpe_16000,13
one_billion,bpe_16000,25
one_billion,bpe_16000,34
one_billion,bpe_16000,24
one_billion,bpe_16000,24
one_billion,bpe_16000,43
one_billion,bpe_16000,25
one_billion,bpe_16000,46
one_billion,bpe_16000,7
one_billion,bpe_16000,35
one_billion,bpe_16000,27
one_billion,bpe_16000,21
one_billion,bpe_16000,51
one_billion,bpe_16000,53
one_billion,bpe_16000,52
one_billion,bpe_16000,16
one_billion,bpe_16000,19
one_billion,bpe_16000,17
one_billion,bpe_16000,40
one_billion,bpe_16000,7
one_billion,bpe_16000,11
one_billion,bpe_16000,16
one_billion,bpe_16000,12
one_billion,bpe_16000,11
one_billion,bpe_16000,70
one_billion,bpe_16000,9
one_billion,bpe_16000,22
one_billion,bpe_16000,27
one_billion,bpe_16000,47
one_billion,bpe_16000,30
one_billion,bpe_16000,32
one_billion,bpe_16000,11
one_billion,bpe_16000,50
one_billion,bpe_16000,41
one_billion,bpe_16000,25
one_billion,bpe_16000,8
one_billion,bpe_16000,84
one_billion,bpe_16000,28
one_billion,bpe_16000,33
one_billion,bpe_16000,53
one_billion,bpe_16000,29
one_billion,bpe_16000,18
one_billion,bpe_16000,40
one_billion,bpe_16000,6
one_billion,bpe_16000,40
one_billion,bpe_16000,22
one_billion,bpe_16000,6
one_billion,bpe_16000,45
one_billion,bpe_16000,21
one_billion,bpe_16000,8
one_billion,bpe_16000,42
one_billion,bpe_16000,32
one_billion,bpe_16000,25
one_billion,bpe_16000,34
one_billion,bpe_16000,13
one_billion,bpe_16000,8
one_billion,bpe_16000,52
one_billion,bpe_16000,23
one_billion,bpe_16000,19
one_billion,bpe_16000,47
one_billion,bpe_16000,64
one_billion,bpe_16000,21
one_billion,bpe_16000,35
one_billion,bpe_16000,54
one_billion,bpe_16000,14
one_billion,bpe_16000,32
one_billion,bpe_16000,24
one_billion,bpe_16000,41
one_billion,bpe_16000,26
one_billion,bpe_16000,17
one_billion,bpe_16000,30
one_billion,bpe_16000,8
one_billion,bpe_16000,18
one_billion,bpe_16000,26
one_billion,bpe_16000,8
one_billion,bpe_16000,9
one_billion,bpe_16000,25
one_billion,bpe_16000,43
one_billion,bpe_16000,16
one_billion,bpe_16000,53
one_billion,bpe_16000,20
one_billion,bpe_16000,35
one_billion,bpe_16000,38
one_billion,bpe_16000,17
one_billion,bpe_16000,9
one_billion,bpe_16000,32
one_billion,bpe_16000,48
one_billion,bpe_16000,23
one_billion,bpe_16000,18
one_billion,bpe_16000,22
one_billion,bpe_16000,45
one_billion,bpe_16000,16
one_billion,bpe_16000,45
one_billion,bpe_16000,25
one_billion,bpe_16000,27
one_billion,bpe_16000,50
one_billion,bpe_16000,28
one_billion,bpe_16000,30
one_billion,bpe_16000,54
one_billion,bpe_16000,34
one_billion,bpe_16000,36
one_billion,bpe_16000,40
one_billion,bpe_16000,40
one_billion,bpe_16000,20
one_billion,bpe_16000,26
one_billion,bpe_16000,22
one_billion,bpe_16000,29
one_billion,bpe_16000,65
one_billion,bpe_16000,35
one_billion,bpe_16000,31
one_billion,bpe_16000,33
one_billion,bpe_16000,18
one_billion,bpe_16000,10
one_billion,bpe_16000,75
one_billion,bpe_16000,13
one_billion,bpe_16000,41
one_billion,bpe_16000,34
one_billion,bpe_16000,27
one_billion,bpe_16000,28
one_billion,bpe_16000,39
one_billion,bpe_16000,44
one_billion,bpe_16000,32
one_billion,bpe_16000,6
one_billion,bpe_16000,42
one_billion,bpe_16000,23
one_billion,bpe_16000,32
one_billion,bpe_16000,57
one_billion,bpe_16000,37
one_billion,bpe_16000,28
one_billion,bpe_16000,27
one_billion,bpe_16000,45
one_billion,bpe_16000,23
one_billion,bpe_16000,21
one_billion,bpe_16000,5
one_billion,bpe_16000,19
one_billion,bpe_16000,31
one_billion,bpe_16000,16
one_billion,bpe_16000,20
one_billion,bpe_16000,11
one_billion,bpe_16000,30
one_billion,bpe_16000,37
one_billion,bpe_16000,66
one_billion,bpe_16000,39
one_billion,bpe_16000,48
one_billion,bpe_16000,23
one_billion,bpe_16000,18
one_billion,bpe_16000,6
one_billion,bpe_16000,16
one_billion,bpe_16000,30
one_billion,bpe_16000,25
one_billion,bpe_16000,10
one_billion,bpe_16000,30
one_billion,bpe_16000,33
one_billion,bpe_16000,32
one_billion,bpe_16000,19
one_billion,bpe_16000,31
one_billion,bpe_16000,47
one_billion,bpe_16000,33
one_billion,bpe_16000,38
one_billion,bpe_16000,39
one_billion,bpe_16000,8
one_billion,bpe_16000,26
one_billion,bpe_16000,32
one_billion,bpe_16000,32
one_billion,bpe_16000,24
one_billion,bpe_16000,24
one_billion,bpe_16000,21
one_billion,bpe_16000,30
one_billion,bpe_16000,19
one_billion,bpe_16000,55
one_billion,bpe_16000,32
one_billion,bpe_16000,32
one_billion,bpe_16000,32
one_billion,bpe_16000,28
one_billion,bpe_16000,34
one_billion,bpe_16000,43
one_billion,bpe_16000,60
one_billion,bpe_16000,26
one_billion,bpe_16000,29
one_billion,bpe_16000,45
one_billion,bpe_16000,36
one_billion,bpe_16000,25
one_billion,bpe_16000,52
one_billion,bpe_16000,22
one_billion,bpe_16000,11
one_billion,bpe_16000,20
one_billion,bpe_16000,38
one_billion,bpe_16000,31
one_billion,bpe_16000,28
one_billion,bpe_16000,45
one_billion,bpe_16000,17
one_billion,bpe_16000,38
one_billion,bpe_16000,23
one_billion,bpe_16000,41
one_billion,bpe_16000,26
one_billion,bpe_16000,59
one_billion,bpe_16000,55
one_billion,bpe_16000,32
one_billion,bpe_16000,9
one_billion,bpe_16000,32
one_billion,bpe_16000,21
one_billion,bpe_16000,10
one_billion,bpe_16000,32
one_billion,bpe_16000,23
one_billion,bpe_16000,31
one_billion,bpe_16000,25
one_billion,bpe_16000,13
one_billion,bpe_16000,11
one_billion,bpe_16000,6
one_billion,bpe_16000,38
one_billion,bpe_16000,12
one_billion,bpe_16000,32
one_billion,bpe_16000,22
one_billion,bpe_16000,48
one_billion,bpe_16000,54
one_billion,bpe_16000,38
one_billion,bpe_16000,36
one_billion,bpe_16000,20
one_billion,bpe_16000,14
one_billion,bpe_16000,10
one_billion,bpe_16000,13
one_billion,bpe_16000,24
one_billion,bpe_16000,34
one_billion,bpe_16000,63
one_billion,bpe_16000,55
one_billion,bpe_16000,40
one_billion,bpe_16000,29
one_billion,bpe_16000,28
one_billion,bpe_16000,18
one_billion,bpe_16000,27
one_billion,bpe_16000,31
one_billion,bpe_16000,11
one_billion,bpe_16000,23
one_billion,bpe_16000,20
one_billion,bpe_16000,18
one_billion,bpe_16000,9
one_billion,bpe_16000,35
one_billion,bpe_16000,74
one_billion,bpe_16000,35
one_billion,bpe_16000,52
one_billion,bpe_16000,38
one_billion,bpe_16000,40
one_billion,bpe_16000,26
one_billion,bpe_16000,35
one_billion,bpe_16000,17
one_billion,bpe_16000,21
one_billion,bpe_16000,9
one_billion,bpe_16000,34
one_billion,bpe_16000,34
one_billion,bpe_16000,36
one_billion,bpe_16000,48
one_billion,bpe_16000,33
one_billion,bpe_16000,10
one_billion,bpe_16000,54
one_billion,bpe_16000,26
one_billion,bpe_16000,47
one_billion,bpe_16000,19
one_billion,bpe_16000,17
one_billion,bpe_16000,12
one_billion,bpe_16000,14
one_billion,bpe_16000,18
one_billion,bpe_16000,23
one_billion,bpe_16000,33
one_billion,bpe_16000,38
one_billion,bpe_16000,15
one_billion,bpe_16000,27
one_billion,bpe_16000,35
one_billion,bpe_16000,21
one_billion,bpe_16000,49
one_billion,bpe_16000,30
one_billion,bpe_16000,31
one_billion,bpe_16000,33
one_billion,bpe_16000,20
one_billion,bpe_16000,21
one_billion,bpe_16000,20
one_billion,bpe_16000,17
one_billion,bpe_16000,49
one_billion,bpe_16000,42
one_billion,bpe_16000,9
one_billion,bpe_16000,18
one_billion,bpe_16000,17
one_billion,bpe_16000,13
one_billion,bpe_16000,20
one_billion,bpe_16000,35
one_billion,bpe_16000,45
one_billion,bpe_16000,22
one_billion,bpe_16000,45
one_billion,bpe_16000,14
one_billion,bpe_16000,29
one_billion,bpe_16000,28
one_billion,bpe_16000,30
one_billion,bpe_16000,25
one_billion,bpe_16000,42
one_billion,bpe_16000,40
one_billion,bpe_16000,9
one_billion,bpe_16000,12
one_billion,bpe_16000,27
one_billion,bpe_16000,29
one_billion,bpe_16000,62
one_billion,bpe_16000,38
one_billion,bpe_16000,23
one_billion,bpe_16000,7
one_billion,bpe_16000,30
one_billion,bpe_16000,53
one_billion,bpe_16000,20
one_billion,bpe_16000,34
one_billion,bpe_16000,29
one_billion,bpe_16000,15
one_billion,bpe_16000,21
one_billion,bpe_16000,53
one_billion,bpe_16000,32
one_billion,bpe_16000,43
one_billion,bpe_16000,16
one_billion,bpe_16000,32
one_billion,bpe_16000,36
one_billion,bpe_16000,30
one_billion,bpe_16000,42
one_billion,bpe_16000,42
one_billion,bpe_16000,13
one_billion,bpe_16000,40
one_billion,bpe_16000,25
one_billion,bpe_16000,20
one_billion,bpe_16000,30
one_billion,bpe_16000,14
one_billion,bpe_16000,20
one_billion,bpe_16000,29
one_billion,bpe_16000,33
one_billion,bpe_16000,8
one_billion,bpe_16000,21
one_billion,bpe_16000,20
one_billion,bpe_16000,51
one_billion,bpe_16000,25
one_billion,bpe_16000,14
one_billion,bpe_16000,21
one_billion,bpe_16000,24
one_billion,bpe_16000,20
one_billion,bpe_16000,19
one_billion,bpe_16000,41
one_billion,bpe_16000,26
one_billion,bpe_16000,36
one_billion,bpe_16000,21
one_billion,bpe_16000,35
one_billion,bpe_16000,26
one_billion,bpe_16000,24
one_billion,bpe_16000,14
one_billion,bpe_16000,45
one_billion,bpe_16000,36
one_billion,bpe_16000,16
one_billion,bpe_16000,8
one_billion,bpe_16000,17
one_billion,bpe_16000,21
one_billion,bpe_16000,20
one_billion,bpe_16000,29
one_billion,bpe_16000,35
one_billion,bpe_16000,20
one_billion,bpe_16000,24
one_billion,bpe_16000,5
one_billion,bpe_16000,27
one_billion,bpe_16000,41
one_billion,bpe_16000,21
one_billion,bpe_16000,41
one_billion,bpe_16000,39
one_billion,bpe_16000,64
one_billion,bpe_16000,19
one_billion,bpe_16000,12
one_billion,bpe_16000,31
one_billion,bpe_16000,14
one_billion,bpe_16000,35
one_billion,bpe_16000,26
one_billion,bpe_16000,32
one_billion,bpe_16000,11
one_billion,bpe_16000,31
one_billion,bpe_16000,42
one_billion,bpe_16000,27
one_billion,bpe_16000,11
one_billion,bpe_16000,23
one_billion,bpe_16000,25
one_billion,bpe_16000,17
one_billion,bpe_16000,8
one_billion,bpe_16000,26
one_billion,bpe_16000,28
one_billion,bpe_16000,3
one_billion,bpe_16000,38
one_billion,bpe_16000,27
one_billion,bpe_16000,55
one_billion,bpe_16000,18
one_billion,bpe_16000,43
one_billion,bpe_16000,49
one_billion,bpe_16000,25
one_billion,bpe_16000,10
one_billion,bpe_16000,63
one_billion,bpe_16000,37
one_billion,bpe_16000,47
one_billion,bpe_16000,37
one_billion,bpe_16000,15
one_billion,bpe_16000,18
one_billion,bpe_16000,43
one_billion,bpe_16000,19
one_billion,bpe_16000,41
one_billion,bpe_16000,19
one_billion,bpe_16000,42
one_billion,bpe_16000,19
one_billion,bpe_16000,17
one_billion,bpe_16000,24
one_billion,bpe_16000,23
one_billion,bpe_16000,7
one_billion,bpe_16000,21
one_billion,bpe_16000,65
one_billion,bpe_16000,24
one_billion,bpe_16000,49
one_billion,bpe_16000,21
one_billion,bpe_16000,13
one_billion,bpe_16000,21
one_billion,bpe_16000,52
one_billion,bpe_16000,23
one_billion,bpe_16000,20
one_billion,bpe_16000,27
one_billion,bpe_16000,18
one_billion,bpe_16000,16
one_billion,bpe_16000,36
one_billion,bpe_16000,60
one_billion,bpe_16000,38
one_billion,bpe_16000,29
one_billion,bpe_16000,67
one_billion,bpe_16000,40
one_billion,bpe_16000,13
one_billion,bpe_16000,31
one_billion,bpe_16000,35
one_billion,bpe_16000,21
one_billion,bpe_16000,12
one_billion,bpe_16000,28
one_billion,bpe_16000,23
one_billion,bpe_16000,42
one_billion,bpe_16000,45
one_billion,bpe_16000,13
one_billion,bpe_16000,34
one_billion,bpe_16000,52
one_billion,bpe_16000,27
one_billion,bpe_16000,11
one_billion,bpe_16000,27
one_billion,bpe_16000,49
one_billion,bpe_16000,29
one_billion,bpe_16000,35
one_billion,bpe_16000,28
one_billion,bpe_16000,23
one_billion,bpe_16000,40
one_billion,bpe_16000,43
one_billion,bpe_16000,16
one_billion,bpe_16000,19
one_billion,bpe_16000,17
one_billion,bpe_16000,45
one_billion,bpe_16000,32
one_billion,bpe_16000,31
one_billion,bpe_16000,35
one_billion,bpe_16000,35
one_billion,bpe_16000,37
one_billion,bpe_16000,36
one_billion,bpe_16000,34
one_billion,bpe_16000,9
one_billion,bpe_16000,18
one_billion,bpe_16000,26
one_billion,bpe_16000,19
one_billion,bpe_16000,46
one_billion,bpe_16000,6
one_billion,bpe_16000,31
one_billion,bpe_16000,37
one_billion,bpe_16000,40
one_billion,bpe_16000,31
one_billion,bpe_16000,25
one_billion,bpe_16000,50
one_billion,bpe_16000,22
one_billion,bpe_16000,28
one_billion,bpe_16000,9
one_billion,bpe_16000,34
one_billion,bpe_16000,25
one_billion,bpe_16000,28
one_billion,bpe_16000,42
one_billion,bpe_16000,30
one_billion,bpe_16000,38
one_billion,bpe_16000,6
one_billion,bpe_16000,43
one_billion,bpe_16000,34
one_billion,bpe_16000,23
one_billion,bpe_16000,104
one_billion,bpe_16000,51
one_billion,bpe_16000,29
one_billion,bpe_16000,39
one_billion,bpe_16000,9
one_billion,bpe_16000,20
one_billion,bpe_16000,18
one_billion,bpe_16000,29
one_billion,bpe_16000,9
one_billion,bpe_16000,22
one_billion,bpe_16000,16
one_billion,bpe_16000,76
one_billion,bpe_16000,33
one_billion,bpe_16000,9
one_billion,bpe_16000,5
one_billion,bpe_16000,28
one_billion,bpe_16000,61
one_billion,bpe_16000,74
one_billion,bpe_16000,8
one_billion,bpe_16000,21
one_billion,bpe_16000,22
one_billion,bpe_16000,26
one_billion,bpe_16000,42
one_billion,bpe_16000,37
one_billion,bpe_16000,54
one_billion,bpe_16000,27
one_billion,bpe_16000,11
one_billion,bpe_16000,40
one_billion,bpe_16000,27
one_billion,bpe_16000,66
one_billion,bpe_16000,15
one_billion,bpe_16000,15
one_billion,bpe_16000,23
one_billion,bpe_16000,18
one_billion,bpe_16000,40
one_billion,bpe_16000,32
one_billion,bpe_16000,17
one_billion,bpe_16000,4
one_billion,bpe_16000,26
one_billion,bpe_16000,33
one_billion,bpe_16000,29
one_billion,bpe_16000,26
one_billion,bpe_16000,30
one_billion,bpe_16000,23
one_billion,bpe_16000,26
one_billion,bpe_16000,37
one_billion,bpe_16000,15
one_billion,bpe_16000,36
one_billion,bpe_16000,27
one_billion,bpe_16000,20
one_billion,bpe_16000,9
one_billion,bpe_16000,35
one_billion,bpe_16000,32
one_billion,bpe_16000,48
one_billion,bpe_16000,9
one_billion,bpe_16000,4
one_billion,bpe_16000,43
one_billion,bpe_16000,42
one_billion,bpe_16000,26
one_billion,bpe_16000,30
one_billion,bpe_16000,23
one_billion,bpe_16000,13
one_billion,bpe_16000,27
one_billion,bpe_16000,55
one_billion,bpe_16000,42
one_billion,bpe_16000,35
one_billion,bpe_16000,15
one_billion,bpe_16000,16
one_billion,bpe_16000,19
one_billion,bpe_16000,60
one_billion,bpe_16000,15
one_billion,bpe_16000,32
one_billion,bpe_16000,34
one_billion,bpe_16000,13
one_billion,bpe_16000,31
one_billion,bpe_16000,37
one_billion,bpe_16000,28
one_billion,bpe_16000,39
one_billion,bpe_16000,6
one_billion,bpe_16000,77
one_billion,bpe_16000,14
one_billion,bpe_16000,13
one_billion,bpe_16000,25
one_billion,bpe_16000,7
one_billion,bpe_16000,44
one_billion,bpe_16000,34
one_billion,bpe_16000,164
one_billion,bpe_16000,40
one_billion,bpe_16000,14
one_billion,bpe_16000,15
one_billion,bpe_16000,57
one_billion,bpe_16000,24
one_billion,bpe_16000,23
one_billion,bpe_16000,21
one_billion,bpe_16000,46
one_billion,bpe_16000,21
one_billion,bpe_16000,18
one_billion,bpe_16000,37
one_billion,bpe_16000,23
one_billion,bpe_16000,39
one_billion,bpe_16000,15
one_billion,bpe_16000,22
one_billion,bpe_16000,21
one_billion,bpe_16000,8
one_billion,bpe_16000,18
one_billion,bpe_16000,42
one_billion,bpe_16000,31
one_billion,bpe_16000,16
one_billion,bpe_16000,23
one_billion,bpe_16000,45
one_billion,bpe_16000,24
one_billion,bpe_16000,13
one_billion,bpe_16000,28
one_billion,bpe_16000,46
one_billion,bpe_16000,27
one_billion,bpe_16000,53
one_billion,bpe_16000,19
one_billion,bpe_16000,21
one_billion,bpe_16000,37
one_billion,bpe_16000,23
one_billion,bpe_16000,10
one_billion,bpe_16000,26
one_billion,bpe_16000,45
one_billion,bpe_16000,6
one_billion,bpe_16000,34
one_billion,bpe_16000,18
one_billion,bpe_16000,46
one_billion,bpe_16000,29
one_billion,bpe_16000,15
one_billion,bpe_16000,16
one_billion,bpe_16000,31
one_billion,bpe_16000,4
one_billion,bpe_16000,18
one_billion,bpe_16000,58
one_billion,bpe_16000,28
one_billion,bpe_16000,33
one_billion,bpe_16000,27
one_billion,bpe_16000,8
one_billion,bpe_16000,29
one_billion,bpe_16000,8
one_billion,bpe_16000,25
one_billion,bpe_16000,7
one_billion,bpe_16000,62
one_billion,bpe_16000,37
one_billion,bpe_16000,31
one_billion,bpe_16000,75
one_billion,bpe_16000,19
one_billion,bpe_16000,26
one_billion,bpe_16000,28
one_billion,bpe_16000,76
one_billion,bpe_16000,10
one_billion,bpe_16000,6
one_billion,bpe_16000,10
one_billion,bpe_16000,52
one_billion,bpe_16000,26
one_billion,bpe_16000,15
one_billion,bpe_16000,31
one_billion,bpe_16000,26
one_billion,bpe_16000,13
one_billion,bpe_16000,56
one_billion,bpe_16000,38
one_billion,bpe_16000,48
one_billion,bpe_16000,6
one_billion,bpe_16000,46
one_billion,bpe_16000,40
one_billion,bpe_16000,38
one_billion,bpe_16000,19
one_billion,bpe_16000,5
one_billion,bpe_16000,70
one_billion,bpe_16000,21
one_billion,bpe_16000,23
one_billion,bpe_16000,36
one_billion,bpe_16000,31
one_billion,bpe_16000,20
one_billion,bpe_16000,41
one_billion,bpe_16000,33
one_billion,bpe_16000,27
one_billion,bpe_16000,21
one_billion,bpe_16000,36
one_billion,bpe_16000,44
one_billion,bpe_16000,39
one_billion,bpe_16000,58
one_billion,bpe_16000,43
one_billion,bpe_16000,9
one_billion,bpe_16000,26
one_billion,bpe_16000,39
one_billion,bpe_16000,9
one_billion,bpe_16000,33
one_billion,bpe_16000,24
one_billion,bpe_16000,25
one_billion,bpe_16000,43
one_billion,bpe_16000,23
one_billion,bpe_16000,23
one_billion,bpe_16000,35
one_billion,bpe_16000,25
one_billion,bpe_16000,39
one_billion,bpe_16000,30
one_billion,bpe_16000,30
one_billion,bpe_16000,46
one_billion,bpe_16000,13
one_billion,bpe_16000,31
one_billion,bpe_16000,25
one_billion,bpe_16000,37
one_billion,bpe_16000,37
one_billion,bpe_16000,38
one_billion,bpe_16000,36
one_billion,bpe_16000,27
one_billion,bpe_16000,13
one_billion,bpe_16000,31
one_billion,bpe_16000,11
one_billion,bpe_16000,42
one_billion,bpe_16000,7
one_billion,bpe_16000,54
one_billion,bpe_16000,18
one_billion,bpe_16000,41
one_billion,bpe_16000,28
one_billion,bpe_16000,45
one_billion,bpe_16000,23
one_billion,bpe_16000,50
one_billion,bpe_16000,19
one_billion,bpe_16000,37
one_billion,bpe_16000,37
one_billion,bpe_16000,30
