dataset,tokenizer,sequence_length
wikitext103,bpe_16000,13
wikitext103,bpe_16000,1
wikitext103,bpe_16000,1
wikitext103,bpe_16000,2
wikitext103,bpe_16000,7
wikitext103,bpe_16000,6
wikitext103,bpe_16000,4
wikitext103,bpe_16000,5
wikitext103,bpe_16000,8
wikitext103,bpe_16000,7
wikitext103,bpe_16000,6
wikitext103,bpe_16000,7
wikitext103,bpe_16000,5
wikitext103,bpe_16000,4
wikitext103,bpe_16000,5
wikitext103,bpe_16000,3
wikitext103,bpe_16000,200
wikitext103,bpe_16000,124
wikitext103,bpe_16000,102
wikitext103,bpe_16000,2
wikitext103,bpe_16000,102
wikitext103,bpe_16000,3
wikitext103,bpe_16000,82
wikitext103,bpe_16000,130
wikitext103,bpe_16000,82
wikitext103,bpe_16000,2
wikitext103,bpe_16000,228
wikitext103,bpe_16000,2
wikitext103,bpe_16000,125
wikitext103,bpe_16000,147
wikitext103,bpe_16000,146
wikitext103,bpe_16000,89
wikitext103,bpe_16000,5
wikitext103,bpe_16000,58
wikitext103,bpe_16000,123
wikitext103,bpe_16000,309
wikitext103,bpe_16000,127
wikitext103,bpe_16000,14
wikitext103,bpe_16000,120
wikitext103,bpe_16000,178
wikitext103,bpe_16000,99
wikitext103,bpe_16000,130
wikitext103,bpe_16000,147
wikitext103,bpe_16000,139
wikitext103,bpe_16000,184
wikitext103,bpe_16000,101
wikitext103,bpe_16000,7
wikitext103,bpe_16000,70
wikitext103,bpe_16000,80
wikitext103,bpe_16000,106
wikitext103,bpe_16000,83
wikitext103,bpe_16000,56
wikitext103,bpe_16000,3
wikitext103,bpe_16000,109
wikitext103,bpe_16000,3
wikitext103,bpe_16000,66
wikitext103,bpe_16000,102
wikitext103,bpe_16000,123
wikitext103,bpe_16000,32
wikitext103,bpe_16000,4
wikitext103,bpe_16000,73
wikitext103,bpe_16000,77
wikitext103,bpe_16000,89
wikitext103,bpe_16000,199
wikitext103,bpe_16000,123
wikitext103,bpe_16000,69
wikitext103,bpe_16000,180
wikitext103,bpe_16000,65
wikitext103,bpe_16000,331
wikitext103,bpe_16000,150
wikitext103,bpe_16000,102
wikitext103,bpe_16000,63
wikitext103,bpe_16000,4
wikitext103,bpe_16000,4
wikitext103,bpe_16000,96
wikitext103,bpe_16000,77
wikitext103,bpe_16000,92
wikitext103,bpe_16000,7
wikitext103,bpe_16000,91
wikitext103,bpe_16000,101
wikitext103,bpe_16000,388
wikitext103,bpe_16000,132
wikitext103,bpe_16000,1
wikitext103,bpe_16000,189
wikitext103,bpe_16000,147
wikitext103,bpe_16000,3
wikitext103,bpe_16000,43
wikitext103,bpe_16000,8
wikitext103,bpe_16000,48
wikitext103,bpe_16000,97
wikitext103,bpe_16000,203
wikitext103,bpe_16000,134
wikitext103,bpe_16000,83
wikitext103,bpe_16000,94
wikitext103,bpe_16000,5
wikitext103,bpe_16000,91
wikitext103,bpe_16000,136
wikitext103,bpe_16000,86
wikitext103,bpe_16000,172
wikitext103,bpe_16000,72
wikitext103,bpe_16000,143
wikitext103,bpe_16000,6
wikitext103,bpe_16000,125
wikitext103,bpe_16000,167
wikitext103,bpe_16000,170
wikitext103,bpe_16000,130
wikitext103,bpe_16000,239
wikitext103,bpe_16000,80
wikitext103,bpe_16000,1
wikitext103,bpe_16000,173
wikitext103,bpe_16000,9
wikitext103,bpe_16000,22
wikitext103,bpe_16000,15
wikitext103,bpe_16000,14
wikitext103,bpe_16000,2
wikitext103,bpe_16000,459
wikitext103,bpe_16000,207
wikitext103,bpe_16000,146
wikitext103,bpe_16000,165
wikitext103,bpe_16000,144
wikitext103,bpe_16000,309
wikitext103,bpe_16000,195
wikitext103,bpe_16000,6
wikitext103,bpe_16000,61
wikitext103,bpe_16000,70
wikitext103,bpe_16000,70
wikitext103,bpe_16000,1
wikitext103,bpe_16000,82
wikitext103,bpe_16000,1
wikitext103,bpe_16000,15
wikitext103,bpe_16000,25
wikitext103,bpe_16000,13
wikitext103,bpe_16000,21
wikitext103,bpe_16000,19
wikitext103,bpe_16000,35
wikitext103,bpe_16000,24
wikitext103,bpe_16000,21
wikitext103,bpe_16000,62
wikitext103,bpe_16000,26
wikitext103,bpe_16000,25
wikitext103,bpe_16000,7
wikitext103,bpe_16000,103
wikitext103,bpe_16000,113
wikitext103,bpe_16000,1
wikitext103,bpe_16000,130
wikitext103,bpe_16000,89
wikitext103,bpe_16000,79
wikitext103,bpe_16000,41
wikitext103,bpe_16000,1
wikitext103,bpe_16000,107
wikitext103,bpe_16000,219
wikitext103,bpe_16000,1
wikitext103,bpe_16000,195
wikitext103,bpe_16000,202
wikitext103,bpe_16000,88
wikitext103,bpe_16000,154
wikitext103,bpe_16000,101
wikitext103,bpe_16000,1
wikitext103,bpe_16000,290
wikitext103,bpe_16000,13
wikitext103,bpe_16000,125
wikitext103,bpe_16000,83
wikitext103,bpe_16000,2
wikitext103,bpe_16000,136
wikitext103,bpe_16000,226
wikitext103,bpe_16000,42
wikitext103,bpe_16000,58
wikitext103,bpe_16000,63
wikitext103,bpe_16000,68
wikitext103,bpe_16000,60
wikitext103,bpe_16000,38
wikitext103,bpe_16000,2
wikitext103,bpe_16000,58
wikitext103,bpe_16000,18
wikitext103,bpe_16000,65
wikitext103,bpe_16000,67
wikitext103,bpe_16000,62
wikitext103,bpe_16000,57
wikitext103,bpe_16000,107
wikitext103,bpe_16000,47
wikitext103,bpe_16000,42
wikitext103,bpe_16000,3
wikitext103,bpe_16000,163
wikitext103,bpe_16000,138
wikitext103,bpe_16000,128
wikitext103,bpe_16000,1
wikitext103,bpe_16000,115
wikitext103,bpe_16000,19
wikitext103,bpe_16000,1
wikitext103,bpe_16000,165
wikitext103,bpe_16000,189
wikitext103,bpe_16000,149
wikitext103,bpe_16000,429
wikitext103,bpe_16000,26
wikitext103,bpe_16000,1
wikitext103,bpe_16000,48
wikitext103,bpe_16000,149
wikitext103,bpe_16000,102
wikitext103,bpe_16000,184
wikitext103,bpe_16000,6
wikitext103,bpe_16000,217
wikitext103,bpe_16000,107
wikitext103,bpe_16000,130
wikitext103,bpe_16000,1
wikitext103,bpe_16000,273
wikitext103,bpe_16000,214
wikitext103,bpe_16000,126
wikitext103,bpe_16000,143
wikitext103,bpe_16000,251
wikitext103,bpe_16000,185
wikitext103,bpe_16000,3
wikitext103,bpe_16000,121
wikitext103,bpe_16000,328
wikitext103,bpe_16000,200
wikitext103,bpe_16000,74
wikitext103,bpe_16000,154
wikitext103,bpe_16000,194
wikitext103,bpe_16000,144
wikitext103,bpe_16000,73
wikitext103,bpe_16000,173
wikitext103,bpe_16000,162
wikitext103,bpe_16000,181
wikitext103,bpe_16000,117
wikitext103,bpe_16000,3
wikitext103,bpe_16000,8
wikitext103,bpe_16000,173
wikitext103,bpe_16000,4
wikitext103,bpe_16000,100
wikitext103,bpe_16000,4
wikitext103,bpe_16000,248
wikitext103,bpe_16000,131
wikitext103,bpe_16000,100
wikitext103,bpe_16000,159
wikitext103,bpe_16000,1
wikitext103,bpe_16000,169
wikitext103,bpe_16000,3
wikitext103,bpe_16000,7
wikitext103,bpe_16000,3
wikitext103,bpe_16000,5
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,3
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,3
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,3
wikitext103,bpe_16000,3
wikitext103,bpe_16000,3
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,7
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,3
wikitext103,bpe_16000,6
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,5
wikitext103,bpe_16000,3
wikitext103,bpe_16000,3
wikitext103,bpe_16000,3
wikitext103,bpe_16000,3
wikitext103,bpe_16000,3
wikitext103,bpe_16000,1
wikitext103,bpe_16000,203
wikitext103,bpe_16000,130
wikitext103,bpe_16000,53
wikitext103,bpe_16000,89
wikitext103,bpe_16000,46
wikitext103,bpe_16000,180
wikitext103,bpe_16000,122
wikitext103,bpe_16000,71
wikitext103,bpe_16000,176
wikitext103,bpe_16000,128
wikitext103,bpe_16000,5
wikitext103,bpe_16000,112
wikitext103,bpe_16000,47
wikitext103,bpe_16000,199
wikitext103,bpe_16000,310
wikitext103,bpe_16000,4
wikitext103,bpe_16000,1
wikitext103,bpe_16000,89
wikitext103,bpe_16000,307
wikitext103,bpe_16000,126
wikitext103,bpe_16000,2
wikitext103,bpe_16000,242
wikitext103,bpe_16000,141
wikitext103,bpe_16000,93
wikitext103,bpe_16000,1
wikitext103,bpe_16000,117
wikitext103,bpe_16000,106
wikitext103,bpe_16000,241
wikitext103,bpe_16000,134
wikitext103,bpe_16000,176
wikitext103,bpe_16000,1
wikitext103,bpe_16000,142
wikitext103,bpe_16000,159
wikitext103,bpe_16000,177
wikitext103,bpe_16000,6
wikitext103,bpe_16000,190
wikitext103,bpe_16000,2
wikitext103,bpe_16000,131
wikitext103,bpe_16000,5
wikitext103,bpe_16000,118
wikitext103,bpe_16000,81
wikitext103,bpe_16000,2
wikitext103,bpe_16000,194
wikitext103,bpe_16000,137
wikitext103,bpe_16000,4
wikitext103,bpe_16000,142
wikitext103,bpe_16000,61
wikitext103,bpe_16000,4
wikitext103,bpe_16000,161
wikitext103,bpe_16000,159
wikitext103,bpe_16000,68
wikitext103,bpe_16000,4
wikitext103,bpe_16000,234
wikitext103,bpe_16000,189
wikitext103,bpe_16000,4
wikitext103,bpe_16000,296
wikitext103,bpe_16000,2
wikitext103,bpe_16000,242
wikitext103,bpe_16000,78
wikitext103,bpe_16000,80
wikitext103,bpe_16000,34
wikitext103,bpe_16000,1
wikitext103,bpe_16000,75
wikitext103,bpe_16000,44
wikitext103,bpe_16000,64
wikitext103,bpe_16000,43
wikitext103,bpe_16000,211
wikitext103,bpe_16000,24
wikitext103,bpe_16000,11
wikitext103,bpe_16000,4
wikitext103,bpe_16000,342
wikitext103,bpe_16000,6
wikitext103,bpe_16000,133
wikitext103,bpe_16000,2
wikitext103,bpe_16000,101
wikitext103,bpe_16000,93
wikitext103,bpe_16000,1
wikitext103,bpe_16000,76
wikitext103,bpe_16000,104
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,100
wikitext103,bpe_16000,2
wikitext103,bpe_16000,3
wikitext103,bpe_16000,207
wikitext103,bpe_16000,2
wikitext103,bpe_16000,182
wikitext103,bpe_16000,187
wikitext103,bpe_16000,7
wikitext103,bpe_16000,89
wikitext103,bpe_16000,4
wikitext103,bpe_16000,85
wikitext103,bpe_16000,78
wikitext103,bpe_16000,4
wikitext103,bpe_16000,116
wikitext103,bpe_16000,36
wikitext103,bpe_16000,4
wikitext103,bpe_16000,167
wikitext103,bpe_16000,29
wikitext103,bpe_16000,4
wikitext103,bpe_16000,99
wikitext103,bpe_16000,4
wikitext103,bpe_16000,22
wikitext103,bpe_16000,4
wikitext103,bpe_16000,86
wikitext103,bpe_16000,4
wikitext103,bpe_16000,42
wikitext103,bpe_16000,2
wikitext103,bpe_16000,27
wikitext103,bpe_16000,2
wikitext103,bpe_16000,65
wikitext103,bpe_16000,2
wikitext103,bpe_16000,5
wikitext103,bpe_16000,1
wikitext103,bpe_16000,1
wikitext103,bpe_16000,2
wikitext103,bpe_16000,9
wikitext103,bpe_16000,2
wikitext103,bpe_16000,18
wikitext103,bpe_16000,4
wikitext103,bpe_16000,179
wikitext103,bpe_16000,180
wikitext103,bpe_16000,72
wikitext103,bpe_16000,2
wikitext103,bpe_16000,47
wikitext103,bpe_16000,181
wikitext103,bpe_16000,100
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,104
wikitext103,bpe_16000,116
wikitext103,bpe_16000,104
wikitext103,bpe_16000,55
wikitext103,bpe_16000,4
wikitext103,bpe_16000,7
wikitext103,bpe_16000,133
wikitext103,bpe_16000,94
wikitext103,bpe_16000,184
wikitext103,bpe_16000,119
wikitext103,bpe_16000,149
wikitext103,bpe_16000,152
wikitext103,bpe_16000,7
wikitext103,bpe_16000,311
wikitext103,bpe_16000,122
wikitext103,bpe_16000,268
wikitext103,bpe_16000,139
wikitext103,bpe_16000,8
wikitext103,bpe_16000,58
wikitext103,bpe_16000,258
wikitext103,bpe_16000,119
wikitext103,bpe_16000,7
wikitext103,bpe_16000,228
wikitext103,bpe_16000,103
wikitext103,bpe_16000,144
wikitext103,bpe_16000,106
wikitext103,bpe_16000,117
wikitext103,bpe_16000,104
wikitext103,bpe_16000,9
wikitext103,bpe_16000,237
wikitext103,bpe_16000,213
wikitext103,bpe_16000,119
wikitext103,bpe_16000,191
wikitext103,bpe_16000,132
wikitext103,bpe_16000,8
wikitext103,bpe_16000,357
wikitext103,bpe_16000,131
wikitext103,bpe_16000,191
wikitext103,bpe_16000,1
wikitext103,bpe_16000,265
wikitext103,bpe_16000,2
wikitext103,bpe_16000,155
wikitext103,bpe_16000,173
wikitext103,bpe_16000,1
wikitext103,bpe_16000,35
wikitext103,bpe_16000,118
wikitext103,bpe_16000,3
wikitext103,bpe_16000,1
wikitext103,bpe_16000,3
wikitext103,bpe_16000,13
wikitext103,bpe_16000,2
wikitext103,bpe_16000,61
wikitext103,bpe_16000,84
wikitext103,bpe_16000,52
wikitext103,bpe_16000,35
wikitext103,bpe_16000,2
wikitext103,bpe_16000,317
wikitext103,bpe_16000,84
wikitext103,bpe_16000,1
wikitext103,bpe_16000,52
wikitext103,bpe_16000,2
wikitext103,bpe_16000,31
wikitext103,bpe_16000,4
wikitext103,bpe_16000,171
wikitext103,bpe_16000,2
wikitext103,bpe_16000,34
wikitext103,bpe_16000,57
wikitext103,bpe_16000,105
wikitext103,bpe_16000,2
wikitext103,bpe_16000,203
wikitext103,bpe_16000,1
wikitext103,bpe_16000,164
wikitext103,bpe_16000,101
wikitext103,bpe_16000,161
wikitext103,bpe_16000,98
wikitext103,bpe_16000,39
wikitext103,bpe_16000,2
wikitext103,bpe_16000,119
wikitext103,bpe_16000,126
wikitext103,bpe_16000,248
wikitext103,bpe_16000,3
wikitext103,bpe_16000,227
wikitext103,bpe_16000,102
wikitext103,bpe_16000,230
wikitext103,bpe_16000,237
wikitext103,bpe_16000,182
wikitext103,bpe_16000,145
wikitext103,bpe_16000,75
wikitext103,bpe_16000,1
wikitext103,bpe_16000,252
wikitext103,bpe_16000,226
wikitext103,bpe_16000,255
wikitext103,bpe_16000,1
wikitext103,bpe_16000,163
wikitext103,bpe_16000,238
wikitext103,bpe_16000,245
wikitext103,bpe_16000,227
wikitext103,bpe_16000,273
wikitext103,bpe_16000,213
wikitext103,bpe_16000,2
wikitext103,bpe_16000,240
wikitext103,bpe_16000,248
wikitext103,bpe_16000,2
wikitext103,bpe_16000,73
wikitext103,bpe_16000,106
wikitext103,bpe_16000,2
wikitext103,bpe_16000,26
wikitext103,bpe_16000,133
wikitext103,bpe_16000,87
wikitext103,bpe_16000,66
wikitext103,bpe_16000,95
wikitext103,bpe_16000,4
wikitext103,bpe_16000,219
wikitext103,bpe_16000,420
wikitext103,bpe_16000,226
wikitext103,bpe_16000,185
wikitext103,bpe_16000,6
wikitext103,bpe_16000,142
wikitext103,bpe_16000,144
wikitext103,bpe_16000,109
wikitext103,bpe_16000,11
wikitext103,bpe_16000,10
wikitext103,bpe_16000,52
wikitext103,bpe_16000,14
wikitext103,bpe_16000,13
wikitext103,bpe_16000,23
wikitext103,bpe_16000,150
wikitext103,bpe_16000,37
wikitext103,bpe_16000,2
wikitext103,bpe_16000,182
wikitext103,bpe_16000,296
wikitext103,bpe_16000,4
wikitext103,bpe_16000,154
wikitext103,bpe_16000,313
wikitext103,bpe_16000,106
wikitext103,bpe_16000,5
wikitext103,bpe_16000,118
wikitext103,bpe_16000,149
wikitext103,bpe_16000,1
wikitext103,bpe_16000,88
wikitext103,bpe_16000,138
wikitext103,bpe_16000,175
wikitext103,bpe_16000,101
wikitext103,bpe_16000,68
wikitext103,bpe_16000,3
wikitext103,bpe_16000,140
wikitext103,bpe_16000,148
wikitext103,bpe_16000,1
wikitext103,bpe_16000,65
wikitext103,bpe_16000,252
wikitext103,bpe_16000,210
wikitext103,bpe_16000,77
wikitext103,bpe_16000,120
wikitext103,bpe_16000,5
wikitext103,bpe_16000,229
wikitext103,bpe_16000,126
wikitext103,bpe_16000,10
wikitext103,bpe_16000,140
wikitext103,bpe_16000,213
wikitext103,bpe_16000,127
wikitext103,bpe_16000,206
wikitext103,bpe_16000,280
wikitext103,bpe_16000,1
wikitext103,bpe_16000,97
wikitext103,bpe_16000,7
wikitext103,bpe_16000,379
wikitext103,bpe_16000,88
wikitext103,bpe_16000,4
wikitext103,bpe_16000,23
wikitext103,bpe_16000,21
wikitext103,bpe_16000,124
wikitext103,bpe_16000,101
wikitext103,bpe_16000,4
wikitext103,bpe_16000,86
wikitext103,bpe_16000,137
wikitext103,bpe_16000,218
wikitext103,bpe_16000,250
wikitext103,bpe_16000,91
wikitext103,bpe_16000,2
wikitext103,bpe_16000,115
wikitext103,bpe_16000,210
wikitext103,bpe_16000,4
wikitext103,bpe_16000,169
wikitext103,bpe_16000,3
wikitext103,bpe_16000,100
wikitext103,bpe_16000,164
wikitext103,bpe_16000,5
wikitext103,bpe_16000,118
wikitext103,bpe_16000,90
wikitext103,bpe_16000,2
wikitext103,bpe_16000,207
wikitext103,bpe_16000,80
wikitext103,bpe_16000,1
wikitext103,bpe_16000,2
wikitext103,bpe_16000,129
wikitext103,bpe_16000,1
wikitext103,bpe_16000,96
wikitext103,bpe_16000,89
wikitext103,bpe_16000,6
wikitext103,bpe_16000,2
wikitext103,bpe_16000,45
wikitext103,bpe_16000,43
wikitext103,bpe_16000,118
wikitext103,bpe_16000,2
wikitext103,bpe_16000,2
wikitext103,bpe_16000,169
wikitext103,bpe_16000,67
wikitext103,bpe_16000,4
wikitext103,bpe_16000,2
wikitext103,bpe_16000,1
wikitext103,bpe_16000,107
wikitext103,bpe_16000,11
wikitext103,bpe_16000,100
wikitext103,bpe_16000,107
wikitext103,bpe_16000,121
wikitext103,bpe_16000,146
wikitext103,bpe_16000,1
wikitext103,bpe_16000,191
wikitext103,bpe_16000,286
wikitext103,bpe_16000,3
wikitext103,bpe_16000,206
wikitext103,bpe_16000,219
wikitext103,bpe_16000,1
wikitext103,bpe_16000,247
wikitext103,bpe_16000,314
wikitext103,bpe_16000,3
wikitext103,bpe_16000,168
wikitext103,bpe_16000,125
wikitext103,bpe_16000,1
wikitext103,bpe_16000,304
wikitext103,bpe_16000,269
wikitext103,bpe_16000,1
wikitext103,bpe_16000,149
wikitext103,bpe_16000,180
wikitext103,bpe_16000,2
wikitext103,bpe_16000,245
wikitext103,bpe_16000,286
wikitext103,bpe_16000,140
wikitext103,bpe_16000,4
wikitext103,bpe_16000,142
wikitext103,bpe_16000,261
wikitext103,bpe_16000,2
wikitext103,bpe_16000,16
wikitext103,bpe_16000,1
wikitext103,bpe_16000,10
wikitext103,bpe_16000,2
wikitext103,bpe_16000,1
wikitext103,bpe_16000,2
wikitext103,bpe_16000,4
wikitext103,bpe_16000,95
wikitext103,bpe_16000,167
wikitext103,bpe_16000,147
wikitext103,bpe_16000,3
wikitext103,bpe_16000,229
wikitext103,bpe_16000,138
wikitext103,bpe_16000,162
wikitext103,bpe_16000,2
wikitext103,bpe_16000,179
wikitext103,bpe_16000,172
wikitext103,bpe_16000,138
wikitext103,bpe_16000,168
wikitext103,bpe_16000,1
wikitext103,bpe_16000,88
wikitext103,bpe_16000,3
wikitext103,bpe_16000,203
wikitext103,bpe_16000,242
wikitext103,bpe_16000,8
wikitext103,bpe_16000,239
wikitext103,bpe_16000,229
wikitext103,bpe_16000,4
wikitext103,bpe_16000,224
wikitext103,bpe_16000,269
wikitext103,bpe_16000,9
wikitext103,bpe_16000,173
wikitext103,bpe_16000,227
wikitext103,bpe_16000,10
wikitext103,bpe_16000,172
wikitext103,bpe_16000,147
wikitext103,bpe_16000,8
wikitext103,bpe_16000,270
wikitext103,bpe_16000,117
wikitext103,bpe_16000,5
wikitext103,bpe_16000,262
wikitext103,bpe_16000,235
wikitext103,bpe_16000,8
wikitext103,bpe_16000,177
wikitext103,bpe_16000,154
wikitext103,bpe_16000,9
wikitext103,bpe_16000,155
wikitext103,bpe_16000,186
wikitext103,bpe_16000,8
wikitext103,bpe_16000,131
wikitext103,bpe_16000,141
wikitext103,bpe_16000,9
wikitext103,bpe_16000,220
wikitext103,bpe_16000,221
wikitext103,bpe_16000,6
wikitext103,bpe_16000,161
wikitext103,bpe_16000,128
wikitext103,bpe_16000,6
wikitext103,bpe_16000,221
wikitext103,bpe_16000,220
wikitext103,bpe_16000,6
wikitext103,bpe_16000,260
wikitext103,bpe_16000,282
wikitext103,bpe_16000,8
wikitext103,bpe_16000,263
wikitext103,bpe_16000,204
wikitext103,bpe_16000,5
wikitext103,bpe_16000,220
wikitext103,bpe_16000,74
wikitext103,bpe_16000,5
wikitext103,bpe_16000,239
wikitext103,bpe_16000,3
wikitext103,bpe_16000,196
wikitext103,bpe_16000,211
wikitext103,bpe_16000,7
wikitext103,bpe_16000,223
wikitext103,bpe_16000,80
wikitext103,bpe_16000,8
wikitext103,bpe_16000,241
wikitext103,bpe_16000,131
wikitext103,bpe_16000,7
wikitext103,bpe_16000,147
wikitext103,bpe_16000,193
wikitext103,bpe_16000,2
wikitext103,bpe_16000,131
wikitext103,bpe_16000,179
wikitext103,bpe_16000,92
wikitext103,bpe_16000,343
wikitext103,bpe_16000,135
wikitext103,bpe_16000,2
wikitext103,bpe_16000,229
wikitext103,bpe_16000,2
wikitext103,bpe_16000,59
wikitext103,bpe_16000,1
wikitext103,bpe_16000,122
wikitext103,bpe_16000,1
wikitext103,bpe_16000,121
wikitext103,bpe_16000,2
wikitext103,bpe_16000,68
wikitext103,bpe_16000,1
wikitext103,bpe_16000,173
wikitext103,bpe_16000,1
wikitext103,bpe_16000,198
wikitext103,bpe_16000,36
wikitext103,bpe_16000,55
wikitext103,bpe_16000,1
wikitext103,bpe_16000,11
wikitext103,bpe_16000,41
wikitext103,bpe_16000,68
wikitext103,bpe_16000,3
wikitext103,bpe_16000,65
wikitext103,bpe_16000,26
wikitext103,bpe_16000,2
wikitext103,bpe_16000,71
wikitext103,bpe_16000,3
wikitext103,bpe_16000,2
wikitext103,bpe_16000,59
wikitext103,bpe_16000,18
wikitext103,bpe_16000,22
wikitext103,bpe_16000,15
wikitext103,bpe_16000,2
wikitext103,bpe_16000,4
wikitext103,bpe_16000,186
wikitext103,bpe_16000,63
wikitext103,bpe_16000,81
wikitext103,bpe_16000,74
wikitext103,bpe_16000,5
wikitext103,bpe_16000,74
wikitext103,bpe_16000,197
wikitext103,bpe_16000,8
wikitext103,bpe_16000,120
wikitext103,bpe_16000,3
wikitext103,bpe_16000,29
wikitext103,bpe_16000,8
wikitext103,bpe_16000,83
wikitext103,bpe_16000,3
wikitext103,bpe_16000,88
wikitext103,bpe_16000,1
wikitext103,bpe_16000,167
wikitext103,bpe_16000,59
wikitext103,bpe_16000,50
wikitext103,bpe_16000,3
wikitext103,bpe_16000,43
wikitext103,bpe_16000,5
wikitext103,bpe_16000,119
wikitext103,bpe_16000,229
wikitext103,bpe_16000,74
wikitext103,bpe_16000,1
wikitext103,bpe_16000,190
wikitext103,bpe_16000,3
wikitext103,bpe_16000,79
wikitext103,bpe_16000,242
wikitext103,bpe_16000,111
wikitext103,bpe_16000,4
wikitext103,bpe_16000,186
wikitext103,bpe_16000,114
wikitext103,bpe_16000,269
wikitext103,bpe_16000,127
wikitext103,bpe_16000,4
wikitext103,bpe_16000,142
wikitext103,bpe_16000,1
wikitext103,bpe_16000,291
wikitext103,bpe_16000,150
wikitext103,bpe_16000,2
wikitext103,bpe_16000,117
wikitext103,bpe_16000,237
wikitext103,bpe_16000,118
wikitext103,bpe_16000,223
wikitext103,bpe_16000,221
wikitext103,bpe_16000,193
wikitext103,bpe_16000,2
wikitext103,bpe_16000,186
wikitext103,bpe_16000,147
wikitext103,bpe_16000,1
wikitext103,bpe_16000,206
wikitext103,bpe_16000,142
wikitext103,bpe_16000,165
wikitext103,bpe_16000,306
wikitext103,bpe_16000,222
wikitext103,bpe_16000,212
wikitext103,bpe_16000,1
wikitext103,bpe_16000,177
wikitext103,bpe_16000,1
wikitext103,bpe_16000,137
wikitext103,bpe_16000,132
wikitext103,bpe_16000,332
wikitext103,bpe_16000,76
wikitext103,bpe_16000,336
wikitext103,bpe_16000,359
wikitext103,bpe_16000,161
wikitext103,bpe_16000,3
wikitext103,bpe_16000,88
wikitext103,bpe_16000,175
wikitext103,bpe_16000,65
wikitext103,bpe_16000,108
wikitext103,bpe_16000,3
wikitext103,bpe_16000,10
wikitext103,bpe_16000,15
wikitext103,bpe_16000,45
wikitext103,bpe_16000,39
wikitext103,bpe_16000,35
wikitext103,bpe_16000,38
wikitext103,bpe_16000,15
wikitext103,bpe_16000,27
wikitext103,bpe_16000,2
wikitext103,bpe_16000,42
wikitext103,bpe_16000,29
wikitext103,bpe_16000,34
wikitext103,bpe_16000,14
wikitext103,bpe_16000,17
wikitext103,bpe_16000,34
wikitext103,bpe_16000,31
wikitext103,bpe_16000,27
wikitext103,bpe_16000,26
wikitext103,bpe_16000,4
wikitext103,bpe_16000,132
wikitext103,bpe_16000,323
wikitext103,bpe_16000,259
wikitext103,bpe_16000,150
wikitext103,bpe_16000,2
wikitext103,bpe_16000,119
wikitext103,bpe_16000,107
wikitext103,bpe_16000,100
wikitext103,bpe_16000,5
wikitext103,bpe_16000,6
wikitext103,bpe_16000,8
wikitext103,bpe_16000,110
wikitext103,bpe_16000,186
wikitext103,bpe_16000,10
wikitext103,bpe_16000,268
wikitext103,bpe_16000,210
wikitext103,bpe_16000,414
wikitext103,bpe_16000,150
wikitext103,bpe_16000,138
wikitext103,bpe_16000,255
wikitext103,bpe_16000,114
wikitext103,bpe_16000,381
